,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
897,REAC,REAC:R-HSA-983695,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,5.937219595513585e-05,True,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,84,18,5,10842,0.2777777777777778,0.05952380952380952,Module 4,['REAC:R-HSA-983705']
898,KEGG,KEGG:05202,Transcriptional misregulation in cancer,6.044571501264927e-05,True,Transcriptional misregulation in cancer,192,746,39,8484,0.05227882037533512,0.203125,Module Singleton,['KEGG:00000']
899,HPA,HPA:0471472,skin 2; lymphocytes[≥Medium],6.099446086992108e-05,True,skin 2; lymphocytes[≥Medium],647,47,14,11019,0.2978723404255319,0.021638330757341576,Module 1,['HPA:0471471']
900,HPA,HPA:0461391,skin 1; cells in basal layer[≥Low],6.268022323952809e-05,True,skin 1; cells in basal layer[≥Low],881,52,17,11019,0.3269230769230769,0.019296254256526674,Module 0,['HPA:0460000']
901,WP,WP:WP5285,Immune infiltration in pancreatic cancer,6.424085359533147e-05,True,Immune infiltration in pancreatic cancer,39,813,16,8286,0.01968019680196802,0.41025641025641024,Module Singleton,['WP:000000']
902,GO:MF,GO:0003779,actin binding,6.542715965827722e-05,True,"""Binding to monomeric or multimeric forms of actin, including actin filaments."" [GOC:clt]",443,64,11,20212,0.171875,0.024830699774266364,Module 0,['GO:0008092']
903,HPA,HPA:0401302,rectum; enterocytes[≥Medium],6.542911810438966e-05,True,rectum; enterocytes[≥Medium],388,922,63,11019,0.06832971800433839,0.16237113402061856,Module Singleton,['HPA:0401301']
904,WP,WP:WP3888,VEGFA VEGFR2 signaling,6.54421825507639e-05,True,VEGFA VEGFR2 signaling,430,47,13,8286,0.2765957446808511,0.030232558139534883,Module 1,['WP:000000']
905,GO:BP,GO:0032946,positive regulation of mononuclear cell proliferation,6.594971887239618e-05,True,"""Any process that activates or increases the frequency, rate or extent of mononuclear cell proliferation."" [GOC:add]",147,1478,31,21031,0.02097428958051421,0.2108843537414966,Module Singleton,"['GO:0032943', 'GO:0032944', 'GO:0070665']"
906,GO:CC,GO:0015629,actin cytoskeleton,6.633055507713272e-05,True,"""The part of the cytoskeleton (the internal framework of a cell) composed of actin and associated proteins. Includes actin cytoskeleton-associated complexes."" [GOC:jl, ISBN:0395825172, ISBN:0815316194]",515,64,11,22097,0.171875,0.021359223300970873,Module 0,['GO:0005856']
907,GO:BP,GO:1902533,positive regulation of intracellular signal transduction,6.667880783161139e-05,True,"""Any process that activates or increases the frequency, rate or extent of intracellular signal transduction."" [GOC:BHF, GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]",1033,1478,120,21031,0.08119079837618404,0.11616650532429816,Module Singleton,"['GO:0009967', 'GO:0035556', 'GO:1902531']"
908,GO:BP,GO:0051172,negative regulation of nitrogen compound metabolic process,6.750907098335744e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving nitrogen or nitrogenous compounds."" [GOC:ai, GOC:tb]",2202,37,17,21031,0.4594594594594595,0.007720254314259764,Module 3,"['GO:0006807', 'GO:0009892', 'GO:0051171']"
909,GO:BP,GO:1901987,regulation of cell cycle phase transition,6.788019232942485e-05,True,"""Any process that modulates the frequency, rate or extent of cell cycle phase transition."" [GOC:mtg_cell_cycle, GOC:TermGenie, PMID:22841721]",433,1478,63,21031,0.04262516914749662,0.14549653579676675,Module Singleton,"['GO:0010564', 'GO:0044770']"
910,GO:CC,GO:0005787,signal peptidase complex,6.795368272605652e-05,True,"""A protein complex that is located in the endoplasmic reticulum membrane and cleaves the signal sequence from precursor proteins following their transport out of the cytoplasmic space."" [GOC:sgd_curators, PMID:1846444, PMID:7615509]",5,65,3,22097,0.046153846153846156,0.6,Module 1,"['GO:0005789', 'GO:0098796', 'GO:0140534', 'GO:1905368']"
911,GO:BP,GO:0051276,chromosome organization,6.973389619643033e-05,True,"""A process that is carried out at the cellular level that results in the assembly, arrangement of constituent parts, or disassembly of chromosomes, structures composed of a very long molecule of DNA and associated proteins that carries hereditary information. This term covers covalent modifications at the molecular level as well as spatial relationships among the major components of a chromosome."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",635,1478,83,21031,0.05615696887686062,0.13070866141732285,Module Singleton,['GO:0006996']
912,GO:CC,GO:0005737,cytoplasm,7.181886878731086e-05,True,"""The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."" [ISBN:0198547684]",12345,64,55,22097,0.859375,0.0044552450384771165,Module 0,"['GO:0005622', 'GO:0110165']"
913,WP,WP:WP179,Cell cycle,7.21452006403452e-05,True,Cell cycle,120,813,31,8286,0.038130381303813035,0.25833333333333336,Module Singleton,['WP:000000']
914,GO:BP,GO:0009719,response to endogenous stimulus,7.26834408555793e-05,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism."" [GOC:sm]",1678,1478,176,21031,0.11907983761840325,0.10488676996424315,Module Singleton,['GO:0050896']
915,GO:BP,GO:0032814,regulation of natural killer cell activation,7.589404119073698e-05,True,"""Any process that modulates the frequency, rate or extent of natural killer cell activation."" [GOC:mah]",39,52,5,21031,0.09615384615384616,0.1282051282051282,Module 2,"['GO:0030101', 'GO:0051249']"
916,HPA,HPA:0461441,skin 1; fibrohistiocytic cells[≥Low],7.688200682802492e-05,True,skin 1; fibrohistiocytic cells[≥Low],885,922,117,11019,0.12689804772234273,0.13220338983050847,Module Singleton,['HPA:0460000']
917,HPA,HPA:0461481,skin 1; sebaceous glands[≥Low],7.913032830842463e-05,True,skin 1; sebaceous glands[≥Low],202,52,9,11019,0.17307692307692307,0.04455445544554455,Module 0,['HPA:0460000']
918,KEGG,KEGG:05168,Herpes simplex virus 1 infection,8.004875237080669e-05,True,Herpes simplex virus 1 infection,506,16,8,8484,0.5,0.015810276679841896,Module 4,['KEGG:00000']
919,REAC,REAC:R-HSA-202433,Generation of second messenger molecules,8.17135520329529e-05,True,Generation of second messenger molecules,35,18,4,10842,0.2222222222222222,0.11428571428571428,Module 4,['REAC:R-HSA-202403']
920,HP,HP:0001744,Splenomegaly,8.303001782492706e-05,True,Abnormal increased size of the spleen.,477,400,72,4958,0.18,0.1509433962264151,Module Singleton,"['HP:0003271', 'HP:0025408']"
921,GO:BP,GO:0030889,negative regulation of B cell proliferation,8.36326790874329e-05,True,"""Any process that stops, prevents or reduces the rate or extent of B cell proliferation."" [GOC:mah]",17,1478,10,21031,0.006765899864682003,0.5882352941176471,Module Singleton,"['GO:0030888', 'GO:0042100', 'GO:0050672', 'GO:0050869']"
922,GO:BP,GO:0031399,regulation of protein modification process,8.510218550511505e-05,True,"""Any process that modulates the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein."" [GOC:mah, GOC:tb]",1229,1478,137,21031,0.09269282814614344,0.1114727420667209,Module Singleton,"['GO:0036211', 'GO:0051246']"
923,REAC,REAC:R-HSA-114608,Platelet degranulation ,8.67802107819807e-05,True,Platelet degranulation ,125,982,31,10842,0.031568228105906315,0.248,Module Singleton,['REAC:R-HSA-76005']
924,GO:BP,GO:0031324,negative regulation of cellular metabolic process,8.86974741433893e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways by which individual cells transform chemical substances."" [GOC:mah]",3226,37,20,21031,0.5405405405405406,0.006199628022318661,Module 3,"['GO:0009892', 'GO:0031323', 'GO:0044237', 'GO:0048523']"
925,WP,WP:WP2431,Spinal cord injury,8.894570651848267e-05,True,Spinal cord injury,115,813,30,8286,0.03690036900369004,0.2608695652173913,Module Singleton,['WP:000000']
926,HP,HP:0025408,Abnormal spleen morphology,9.281637496471168e-05,True,Any anomaly of the structure of the spleen.,592,400,84,4958,0.21,0.14189189189189189,Module Singleton,['HP:0001743']
927,GO:MF,GO:0048306,calcium-dependent protein binding,9.293078487499546e-05,True,"""Binding to a protein or protein complex in the presence of calcium."" [GOC:jid, PMID:10485905]",79,64,6,20212,0.09375,0.0759493670886076,Module 0,['GO:0005515']
928,REAC,REAC:R-HSA-76002,"Platelet activation, signaling and aggregation",9.520188730114921e-05,True,"Platelet activation, signaling and aggregation",258,982,50,10842,0.05091649694501019,0.1937984496124031,Module Singleton,['REAC:R-HSA-109582']
929,GO:BP,GO:0006468,protein phosphorylation,9.591205526933979e-05,True,"""The process of introducing a phosphate group on to a protein."" [GOC:hb]",1346,1478,147,21031,0.09945872801082543,0.10921248142644874,Module Singleton,"['GO:0016310', 'GO:0036211']"
930,HPA,HPA:0151292,duodenum; endocrine cells[≥Medium],9.699241506333709e-05,True,duodenum; endocrine cells[≥Medium],453,922,70,11019,0.07592190889370933,0.1545253863134658,Module Singleton,['HPA:0151291']
931,GO:BP,GO:0009891,positive regulation of biosynthetic process,9.74938919446003e-05,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of substances."" [GOC:go_curators]",2706,1478,260,21031,0.17591339648173207,0.09608277900960828,Module Singleton,"['GO:0009058', 'GO:0009889', 'GO:0009893']"
932,GO:BP,GO:0030155,regulation of cell adhesion,9.923518095340192e-05,True,"""Any process that modulates the frequency, rate or extent of attachment of a cell to another cell or to the extracellular matrix."" [GOC:mah]",778,23,9,21031,0.391304347826087,0.011568123393316195,Module 4,"['GO:0007155', 'GO:0050794']"
933,HPA,HPA:0461442,skin 1; fibrohistiocytic cells[≥Medium],0.00010012022362036352,True,skin 1; fibrohistiocytic cells[≥Medium],699,52,15,11019,0.28846153846153844,0.02145922746781116,Module 0,['HPA:0461441']
934,HPA,HPA:0641501,endometrium; ciliated epithelial cells[≥Low],0.00010071993650749858,True,endometrium; ciliated epithelial cells[≥Low],79,922,22,11019,0.02386117136659436,0.27848101265822783,Module Singleton,['HPA:0640000']
935,GO:CC,GO:0000775,"chromosome, centromeric region",0.00010082467394617657,True,"""The region of a chromosome that includes the centromeric DNA and associated proteins. In monocentric chromosomes, this region corresponds to a single area of the chromosome, whereas in holocentric chromosomes, it is evenly distributed along the chromosome."" [GOC:cjm, GOC:elh, GOC:kmv, GOC:pr]",259,1541,42,22097,0.027255029201817,0.16216216216216217,Module Singleton,['GO:0098687']
936,GO:BP,GO:0008283,cell population proliferation,0.00010168557336380657,True,"""The multiplication or reproduction of cells, resulting in the expansion of a cell population."" [GOC:mah, GOC:mb]",2006,59,21,21031,0.3559322033898305,0.010468594217347957,Module 0,['GO:0009987']
937,GO:BP,GO:0065008,regulation of biological quality,0.00010240492664570353,True,"""Any process that modulates a qualitative or quantitative trait of a biological quality. A biological quality is a measurable attribute of an organism or part of an organism, such as size, mass, shape, color, etc."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]",2846,59,25,21031,0.423728813559322,0.008784258608573436,Module 0,['GO:0065007']
938,GO:CC,GO:0009986,cell surface,0.00010306921561674462,True,"""The external part of the cell wall and/or plasma membrane."" [GOC:jl, GOC:mtg_sensu, GOC:sm]",903,57,13,22097,0.22807017543859648,0.014396456256921373,Module 2,['GO:0110165']
939,HPA,HPA:0481291,small intestine; endocrine cells[≥Low],0.0001031282327424634,True,small intestine; endocrine cells[≥Low],498,922,75,11019,0.08134490238611713,0.15060240963855423,Module Singleton,['HPA:0480000']
940,GO:BP,GO:0006954,inflammatory response,0.00010422058434225674,True,"""The immediate defensive reaction (by vertebrate tissue) to infection or injury caused by chemical or physical agents. The process is characterized by local vasodilation, extravasation of plasma into intercellular spaces and accumulation of white blood cells and macrophages."" [GO_REF:0000022, ISBN:0198506732]",829,59,14,21031,0.23728813559322035,0.016887816646562123,Module 0,['GO:0006952']
941,GO:CC,GO:0070062,extracellular exosome,0.00010441192325488037,True,"""A vesicle that is released into the extracellular region by fusion of the limiting endosomal membrane of a multivesicular body with the plasma membrane. Extracellular exosomes, also simply called exosomes, have a diameter of about 40-100 nm."" [GOC:BHF, GOC:mah, GOC:vesicles, PMID:15908444, PMID:17641064, PMID:19442504, PMID:19498381, PMID:22418571, PMID:24009894]",2109,14,9,22097,0.6428571428571429,0.004267425320056899,Module 5,"['GO:0005615', 'GO:1903561']"
942,REAC,REAC:R-HSA-418594,G alpha (i) signalling events,0.00010766939653087475,True,G alpha (i) signalling events,312,982,57,10842,0.05804480651731161,0.18269230769230768,Module Singleton,['REAC:R-HSA-388396']
943,GO:CC,GO:0110165,cellular anatomical entity,0.00010857975014928228,True,"""A part of a cellular organism that is either an immaterial entity or a material entity with granularity above the level of a protein complex but below that of an anatomical system. Or, a substance produced by a cellular organism with granularity above the level of a protein complex."" [GOC:kmv]",21548,1541,1529,22097,0.9922128487994809,0.07095786151847039,Module Singleton,['GO:0005575']
944,HPA,HPA:0471461,skin 2; langerhans cells[≥Low],0.00010879098938604616,True,skin 2; langerhans cells[≥Low],789,47,15,11019,0.3191489361702128,0.019011406844106463,Module 1,['HPA:0470000']
945,GO:MF,GO:0140678,molecular function inhibitor activity,0.0001098335555547782,True,"""A molecular function regulator that inhibits or decreases the activity of its target via non-covalent binding that does not result in covalent modification to the target."" [GOC:curators]",497,1449,68,20212,0.04692891649413389,0.13682092555331993,Module Singleton,['GO:0098772']
946,GO:CC,GO:0098552,side of membrane,0.0001108122437465137,True,"""A cellular component consisting of one leaflet of a membrane bilayer and any proteins embedded or anchored in it or attached to its surface."" [GOC:dos]",721,24,8,22097,0.3333333333333333,0.011095700416088766,Module 4,"['GO:0016020', 'GO:0110165']"
947,GO:BP,GO:0010033,response to organic substance,0.000111160763000377,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic substance stimulus."" [GOC:sm, PMID:23356676]",2637,59,24,21031,0.4067796610169492,0.009101251422070534,Module 0,['GO:0042221']
948,GO:BP,GO:0010543,regulation of platelet activation,0.00011161638580282579,True,"""Any process that modulates the rate or frequency of platelet activation. Platelet activation is a series of progressive, overlapping events triggered by exposure of the platelets to subendothelial tissue."" [GOC:BHF, GOC:dph, GOC:tb]",52,1478,17,21031,0.011502029769959404,0.3269230769230769,Module Singleton,"['GO:0030168', 'GO:0050865']"
949,GO:BP,GO:0007049,cell cycle,0.00011164684407199331,True,"""The progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events. Canonically, the cell cycle comprises the replication and segregation of genetic material followed by the division of the cell, but in endocycles or syncytial cells nuclear replication or nuclear division may not be followed by cell division."" [GOC:go_curators, GOC:mtg_cell_cycle]",1819,1478,187,21031,0.12652232746955344,0.102803738317757,Module Singleton,['GO:0009987']
950,KEGG,KEGG:04145,Phagosome,0.0001120465590652625,True,Phagosome,147,48,8,8484,0.16666666666666666,0.05442176870748299,Module 1,['KEGG:00000']
951,GO:BP,GO:0010562,positive regulation of phosphorus metabolic process,0.00011313638256722193,True,"""Any process that increases the frequency, rate or extent of the chemical reactions and pathways involving phosphorus or compounds containing phosphorus."" [GOC:dph, GOC:tb]",705,1478,89,21031,0.060216508795669824,0.12624113475177304,Module Singleton,"['GO:0006793', 'GO:0031325', 'GO:0051174']"
952,GO:BP,GO:0045937,positive regulation of phosphate metabolic process,0.00011313638256722193,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving phosphates."" [GOC:go_curators]",705,1478,89,21031,0.060216508795669824,0.12624113475177304,Module Singleton,"['GO:0006796', 'GO:0010562', 'GO:0019220']"
953,REAC,REAC:R-HSA-9711123,Cellular response to chemical stress,0.00011440491709658987,True,Cellular response to chemical stress,195,52,9,10842,0.17307692307692307,0.046153846153846156,Module 1,['REAC:R-HSA-2262752']
954,GO:CC,GO:1903561,extracellular vesicle,0.0001150133987281194,True,"""Any vesicle that is part of the extracellular region."" [GO_REF:0000064, GOC:pm, GOC:TermGenie, PMID:24769233]",2133,14,9,22097,0.6428571428571429,0.004219409282700422,Module 5,"['GO:0031982', 'GO:0065010']"
955,GO:BP,GO:0072676,lymphocyte migration,0.00011509776065930883,True,"""The movement of a lymphocyte within or between different tissues and organs of the body."" [CL:0000542, GOC:BHF, GOC:mah]",124,59,7,21031,0.11864406779661017,0.056451612903225805,Module 0,['GO:0071674']
956,GO:CC,GO:0065010,extracellular membrane-bounded organelle,0.00011547486413578116,True,"""Organized structure of distinctive morphology and function, bounded by a lipid bilayer membrane and occurring outside the cell."" [GOC:isa_complete]",2134,14,9,22097,0.6428571428571429,0.004217432052483599,Module 5,"['GO:0043227', 'GO:0043230']"
957,GO:CC,GO:0043230,extracellular organelle,0.00011547486413578116,True,"""Organized structure of distinctive morphology and function, occurring outside the cell. Includes, for example, extracellular membrane vesicles (EMVs) and the cellulosomes of anaerobic bacteria and fungi."" [GOC:jl, PMID:9914479]",2134,14,9,22097,0.6428571428571429,0.004217432052483599,Module 5,"['GO:0005576', 'GO:0043226']"
958,GO:BP,GO:0042100,B cell proliferation,0.00011734696037460571,True,"""The expansion of a B cell population by cell division. Follows B cell activation."" [GOC:jl]",105,1478,25,21031,0.016914749661705007,0.23809523809523808,Module Singleton,"['GO:0042113', 'GO:0046651']"
959,GO:MF,GO:0043177,organic acid binding,0.000120402453367561,True,"""Binding to an organic acid, any acidic compound containing carbon in covalent linkage."" [GOC:jl, ISBN:0198506732]",207,1449,37,20212,0.025534851621808144,0.178743961352657,Module Singleton,['GO:0036094']
960,GO:BP,GO:0048585,negative regulation of response to stimulus,0.00012185844815916909,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",1648,59,19,21031,0.3220338983050847,0.011529126213592233,Module 0,"['GO:0048519', 'GO:0048583', 'GO:0050896']"
961,GO:CC,GO:0030139,endocytic vesicle,0.0001230532261984689,True,"""A membrane-bounded intracellular vesicle formed by invagination of the plasma membrane around an extracellular substance. Endocytic vesicles fuse with early endosomes to deliver the cargo for further sorting."" [GOC:go_curators, PMID:19696797]",346,1541,51,22097,0.03309539260220636,0.14739884393063585,Module Singleton,['GO:0031410']
962,GO:BP,GO:0002449,lymphocyte mediated immunity,0.00012526468759059924,True,"""Any process involved in the carrying out of an immune response by a lymphocyte."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",361,23,7,21031,0.30434782608695654,0.019390581717451522,Module 4,['GO:0002443']
963,HPA,HPA:0461473,skin 1; lymphocytes[High],0.00012557363477238082,True,skin 1; lymphocytes[High],394,47,11,11019,0.23404255319148937,0.027918781725888325,Module 1,['HPA:0461472']
964,REAC,REAC:R-HSA-202733,Cell surface interactions at the vascular wall,0.0001263833015087134,True,Cell surface interactions at the vascular wall,190,18,6,10842,0.3333333333333333,0.031578947368421054,Module 4,['REAC:R-HSA-109582']
965,GO:BP,GO:0032732,positive regulation of interleukin-1 production,0.00012723554907875933,True,"""Any process that activates or increases the frequency, rate, or extent of interleukin-1 production."" [GOC:mah]",71,1478,20,21031,0.013531799729364006,0.28169014084507044,Module Singleton,"['GO:0001819', 'GO:0032612', 'GO:0032652']"
966,GO:BP,GO:0043270,positive regulation of monoatomic ion transport,0.00013201585441417545,True,"""Any process that activates or increases the frequency, rate or extent of the directed movement of charged atoms or small charged molecules into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:jl]",209,1478,38,21031,0.02571041948579161,0.18181818181818182,Module Singleton,"['GO:0006811', 'GO:0043269', 'GO:0051050']"
967,KEGG,KEGG:04145,Phagosome,0.00013323461271048394,True,Phagosome,147,746,32,8484,0.04289544235924933,0.21768707482993196,Module Singleton,['KEGG:00000']
968,GO:BP,GO:0001934,positive regulation of protein phosphorylation,0.00013654534103568246,True,"""Any process that activates or increases the frequency, rate or extent of addition of phosphate groups to amino acids within a protein."" [GOC:hjd]",603,1478,79,21031,0.05345060893098782,0.1310116086235489,Module Singleton,"['GO:0001932', 'GO:0006468', 'GO:0031401', 'GO:0042327']"
969,GO:MF,GO:0098641,cadherin binding involved in cell-cell adhesion,0.0001366269147723608,True,"""Any cadherin binding that occurs as part of the process of cell-cell adhesion."" [GOC:dos]",18,64,4,20212,0.0625,0.2222222222222222,Module 0,"['GO:0045296', 'GO:0098632']"
970,HPA,HPA:0401333,rectum; mucosal lymphoid cells[High],0.00014455565859880024,True,rectum; mucosal lymphoid cells[High],176,47,8,11019,0.1702127659574468,0.045454545454545456,Module 1,['HPA:0401332']
971,GO:BP,GO:0019884,antigen processing and presentation of exogenous antigen,0.00014496206754266734,True,"""The process in which an antigen-presenting cell expresses antigen (peptide or lipid) of exogenous origin on its cell surface in association with an MHC protein complex."" [GOC:add, ISBN:0781735149, PMID:15771591, PMID:15928678]",47,1478,16,21031,0.010825439783491205,0.3404255319148936,Module Singleton,['GO:0019882']
972,GO:CC,GO:0031093,platelet alpha granule lumen,0.00014677262647050574,True,"""The volume enclosed by the membrane of the platelet alpha granule."" [GOC:mah, PMID:8467233]",66,1541,18,22097,0.011680726800778715,0.2727272727272727,Module Singleton,"['GO:0031091', 'GO:0034774']"
973,HPA,HPA:0031293,appendix; endocrine cells[High],0.00014732860169870368,True,appendix; endocrine cells[High],231,922,43,11019,0.046637744034707156,0.18614718614718614,Module Singleton,['HPA:0031292']
974,GO:BP,GO:0050832,defense response to fungus,0.00015153216539241204,True,"""Reactions triggered in response to the presence of a fungus that act to protect the cell or organism."" [GOC:ai]",59,1478,18,21031,0.012178619756427604,0.3050847457627119,Module Singleton,"['GO:0009620', 'GO:0098542']"
975,WP,WP:WP2865,IL1 and megakaryocytes in obesity,0.00015244731314842166,True,IL1 and megakaryocytes in obesity,24,813,12,8286,0.014760147601476014,0.5,Module Singleton,['WP:000000']
976,GO:BP,GO:0050896,response to stimulus,0.00015367511609162227,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus and ends with a change in state or activity or the cell or organism."" [GOC:ai, GOC:bf]",8976,23,22,21031,0.9565217391304348,0.0024509803921568627,Module 4,['GO:0008150']
977,GO:BP,GO:0006996,organelle organization,0.00015429655294619407,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an organelle within a cell. An organelle is an organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane."" [GOC:mah]",3613,59,28,21031,0.4745762711864407,0.0077497924162745644,Module 0,['GO:0016043']
978,HPA,HPA:0641472,endometrium; lymphocytes[≥Medium],0.00015618307809855462,True,endometrium; lymphocytes[≥Medium],24,34,4,11019,0.11764705882352941,0.16666666666666666,Module 2,['HPA:0641471']
979,GO:MF,GO:0003756,protein disulfide isomerase activity,0.0001562618705215445,True,"""Catalysis of the rearrangement of both intrachain and interchain disulfide bonds in proteins."" [EC:5.3.4.1, GOC:vw, Wikipedia:Protein_disulfide-isomerase#Function]",19,61,4,20212,0.06557377049180328,0.21052631578947367,Module 1,"['GO:0016864', 'GO:0140096']"
980,GO:MF,GO:0016864,"intramolecular oxidoreductase activity, transposing S-S bonds",0.0001562618705215445,True,"""Catalysis of an oxidation-reduction (redox) reaction in which the hydrogen donor and acceptor are the same molecule, one or more sulfur-sulfur bonds in the molecule are rearranged, and no oxidized product appears."" [EC:5.3.4.-, GOC:mah]",19,61,4,20212,0.06557377049180328,0.21052631578947367,Module 1,['GO:0016860']
981,GO:BP,GO:0042269,regulation of natural killer cell mediated cytotoxicity,0.00015925674665899118,True,"""Any process that modulates the frequency, rate, or extent of natural killer cell mediated cytotoxicity."" [GOC:add, ISBN:0781735149]",45,52,5,21031,0.09615384615384616,0.1111111111111111,Module 2,"['GO:0001910', 'GO:0002715', 'GO:0042267']"
982,GO:BP,GO:0002819,regulation of adaptive immune response,0.00016133117095654495,True,"""Any process that modulates the frequency, rate, or extent of an adaptive immune response."" [GOC:add]",202,1478,37,21031,0.02503382949932341,0.18316831683168316,Module Singleton,"['GO:0002250', 'GO:0050776']"
983,HPA,HPA:0600443,tonsil; non-germinal center cells[High],0.00016236936561745666,True,tonsil; non-germinal center cells[High],1321,18,11,11019,0.6111111111111112,0.008327024981074944,Module 4,['HPA:0600442']
984,HP,HP:0001743,Abnormality of the spleen,0.0001673555714488608,True,An abnormality of the spleen.,619,400,86,4958,0.215,0.13893376413570274,Module Singleton,"['HP:0002012', 'HP:0100763']"
985,GO:BP,GO:0042127,regulation of cell population proliferation,0.0001701267857730225,True,"""Any process that modulates the frequency, rate or extent of cell proliferation."" [GOC:jl]",1683,59,19,21031,0.3220338983050847,0.0112893642305407,Module 0,"['GO:0008283', 'GO:0050794']"
986,GO:MF,GO:0032394,MHC class Ib receptor activity,0.00017070732300339742,True,"""Combining with an MHC class Ib protein complex and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity. Class Ib here refers to non-classical class I molecules, such as those of the CD1 or HLA-E gene families."" [GOC:add, GOC:signaling, ISBN:0781735149]",6,54,3,20212,0.05555555555555555,0.5,Module 2,"['GO:0004888', 'GO:0140375']"
987,GO:MF,GO:0031726,CCR1 chemokine receptor binding,0.00017070732300339742,True,"""Binding to a CCR1 chemokine receptor."" [GOC:mah, GOC:nln]",6,54,3,20212,0.05555555555555555,0.5,Module 2,['GO:0048020']
988,GO:BP,GO:0048519,negative regulation of biological process,0.0001711869406799371,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:jid]",5874,37,26,21031,0.7027027027027027,0.004426285325161729,Module 3,"['GO:0008150', 'GO:0050789']"
989,GO:CC,GO:0005768,endosome,0.0001714773909127287,True,"""A vacuole to which materials ingested by endocytosis are delivered."" [ISBN:0198506732, PMID:19696797]",1060,24,9,22097,0.375,0.008490566037735849,Module 4,"['GO:0012505', 'GO:0031410']"
990,GO:BP,GO:0050727,regulation of inflammatory response,0.00017345416098364668,True,"""Any process that modulates the frequency, rate or extent of the inflammatory response, the immediate defensive reaction (by vertebrate tissue) to infection or injury caused by chemical or physical agents."" [GOC:ai]",375,59,10,21031,0.1694915254237288,0.02666666666666667,Module 0,"['GO:0006954', 'GO:0031347', 'GO:0032101']"
991,GO:BP,GO:0032970,regulation of actin filament-based process,0.00017781232417348277,True,"""Any process that modulates the frequency, rate or extent of any cellular process that depends upon or alters the actin cytoskeleton."" [GOC:mah]",376,59,10,21031,0.1694915254237288,0.026595744680851064,Module 0,"['GO:0030029', 'GO:0050794']"
992,GO:BP,GO:0014002,astrocyte development,0.00018014699836483837,True,"""The process aimed at the progression of an astrocyte over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell. An astrocyte is the most abundant type of glial cell. Astrocytes provide support for neurons and regulate the environment in which they function."" [GOC:dgh, GOC:ef]",42,1478,15,21031,0.010148849797023005,0.35714285714285715,Module Singleton,"['GO:0021782', 'GO:0048708']"
993,HPA,HPA:0401292,rectum; endocrine cells[≥Medium],0.000185985533751562,True,rectum; endocrine cells[≥Medium],408,922,64,11019,0.06941431670281996,0.1568627450980392,Module Singleton,['HPA:0401291']
994,HPA,HPA:0461443,skin 1; fibrohistiocytic cells[High],0.000185985533751562,True,skin 1; fibrohistiocytic cells[High],408,922,64,11019,0.06941431670281996,0.1568627450980392,Module Singleton,['HPA:0461442']
995,GO:BP,GO:0043086,negative regulation of catalytic activity,0.00018988927280705247,True,"""Any process that stops or reduces the activity of an enzyme."" [GOC:ebc, GOC:jl, GOC:tb, GOC:vw]",396,1478,58,21031,0.03924221921515562,0.14646464646464646,Module Singleton,"['GO:0044092', 'GO:0050790']"
